ID,Type,Case,Floor,N_i,Vy_i,Vz_i,T_i,My_i,Mz_i,N_j,Vy_j,Vz_j,T_j,My_j,Mz_j
30,muro,C1,CIELO_3 -> CIELO_4,41.01,0.0,0.0,0.0,69.58,0.0,41.01,0.0,0.0,0.0,69.58,0.0
30,muro,C2,CIELO_3 -> CIELO_4,41.01,0.0,0.0,0.0,69.58,0.0,41.01,0.0,0.0,0.0,69.58,0.0
30,muro,C3,CIELO_3 -> CIELO_4,41.01,0.0,0.0,0.0,69.58,0.0,41.01,0.0,0.0,0.0,69.58,0.0
4,muro,C1,CIELO_2 -> CIELO_3,177.05,0.0,0.0,0.0,240.33,0.0,177.05,0.0,0.0,0.0,240.33,0.0
4,muro,C2,CIELO_2 -> CIELO_3,177.05,0.0,0.0,0.0,240.33,0.0,177.05,0.0,0.0,0.0,240.33,0.0
4,muro,C3,CIELO_2 -> CIELO_3,177.05,0.0,0.0,0.0,240.33,0.0,177.05,0.0,0.0,0.0,240.33,0.0
5,muro,C1,CIELO_3 -> CIELO_4,88.52,0.0,0.0,0.0,120.16,0.0,88.52,0.0,0.0,0.0,120.16,0.0
5,muro,C2,CIELO_3 -> CIELO_4,88.52,0.0,0.0,0.0,120.16,0.0,88.52,0.0,0.0,0.0,120.16,0.0
5,muro,C3,CIELO_3 -> CIELO_4,88.52,0.0,0.0,0.0,120.16,0.0,88.52,0.0,0.0,0.0,120.16,0.0
6,muro,C1,FOUNDATION -> CIELO_1S,205.04,0.0,0.0,0.0,347.9,0.0,205.04,0.0,0.0,0.0,347.9,0.0
6,muro,C2,FOUNDATION -> CIELO_1S,205.04,0.0,0.0,0.0,347.9,0.0,205.04,0.0,0.0,0.0,347.9,0.0
6,muro,C3,FOUNDATION -> CIELO_1S,205.04,0.0,0.0,0.0,347.9,0.0,205.04,0.0,0.0,0.0,347.9,0.0
7,muro,C1,CIELO_1S -> CIELO_1,164.03,0.0,0.0,0.0,278.32,0.0,164.03,0.0,0.0,0.0,278.32,0.0
7,muro,C2,CIELO_1S -> CIELO_1,164.03,0.0,0.0,0.0,278.32,0.0,164.03,0.0,0.0,0.0,278.32,0.0
7,muro,C3,CIELO_1S -> CIELO_1,164.03,0.0,0.0,0.0,278.32,0.0,164.03,0.0,0.0,0.0,278.32,0.0
8,muro,C1,CIELO_1 -> CIELO_2,123.02,0.0,0.0,0.0,208.74,0.0,123.02,0.0,0.0,0.0,208.74,0.0
8,muro,C2,CIELO_1 -> CIELO_2,123.02,0.0,0.0,0.0,208.74,0.0,123.02,0.0,0.0,0.0,208.74,0.0
8,muro,C3,CIELO_1 -> CIELO_2,123.02,0.0,0.0,0.0,208.74,0.0,123.02,0.0,0.0,0.0,208.74,0.0
9,muro,C1,CIELO_2 -> CIELO_3,82.02,0.0,0.0,0.0,139.16,0.0,82.02,0.0,0.0,0.0,139.16,0.0
9,muro,C2,CIELO_2 -> CIELO_3,82.02,0.0,0.0,0.0,139.16,0.0,82.02,0.0,0.0,0.0,139.16,0.0
9,muro,C3,CIELO_2 -> CIELO_3,82.02,0.0,0.0,0.0,139.16,0.0,82.02,0.0,0.0,0.0,139.16,0.0
B3001_V40/80,viga,C1,,0.00017316098054515901,0.006458932077421261,0.03768917826545305,0.30097215742943084,-0.07374042288760582,0.002751057989303071,-0.00017316098054515901,-0.006458932077421261,-0.03768917826545305,0.30770807155763585,0.07374042288760582,-0.005547607825107389
B3001_V40/80,viga,C2,,0.00017316098054515901,0.006458932077421261,0.03768917826545305,0.30097215742943084,-0.07374042288760582,0.002751057989303071,-0.00017316098054515901,-0.006458932077421261,-0.03768917826545305,0.30770807155763585,0.07374042288760582,-0.005547607825107389
B3001_V40/80,viga,C3,,0.00017316098054515901,0.006458932077421261,0.03768917826545305,0.30097215742943084,-0.07374042288760582,0.002751057989303071,-0.00017316098054515901,-0.006458932077421261,-0.03768917826545305,0.30770807155763585,0.07374042288760582,-0.005547607825107389
B3002_V60/80,viga,C1,,-0.00017316098054502457,-0.0064589320774694325,-103.85589773610167,-0.30097215742944533,0.07374042288745386,-0.002751057989302974,0.00017316098054502457,0.0064589320774694325,103.85589773610167,0.30097215742944533,1168.3051091082561,-0.06991192788222814
B3002_V60/80,viga,C2,,-0.00017316098054502457,-0.0064589320774694325,-103.85589773610167,-0.30097215742944533,0.07374042288745386,-0.002751057989302974,0.00017316098054502457,0.0064589320774694325,103.85589773610167,0.30097215742944533,1168.3051091082561,-0.06991192788222814
B3002_V60/80,viga,C3,,-0.00017316098054502457,-0.0064589320774694325,-103.85589773610167,-0.30097215742944533,0.07374042288745386,-0.002751057989302974,0.00017316098054502457,0.0064589320774694325,103.85589773610167,0.30097215742944533,1168.3051091082561,-0.06991192788222814
B3003_V60/80,viga,C1,,-20.900147362350623,-0.024202467217864485,9.52474753231564,0.32232580459642945,-62.60739402688736,-0.14057460844911873,20.900147362350623,0.024202467217864485,-9.52474753231564,-0.32232580459642945,-32.64008129626903,-0.10145006372952611
B3003_V60/80,viga,C2,,-20.900147362350623,-0.024202467217864485,9.52474753231564,0.32232580459642945,-62.60739402688736,-0.14057460844911873,20.900147362350623,0.024202467217864485,-9.52474753231564,-0.32232580459642945,-32.64008129626903,-0.10145006372952611
B3003_V60/80,viga,C3,,-20.900147362350623,-0.024202467217864485,9.52474753231564,0.32232580459642945,-62.60739402688736,-0.14057460844911873,20.900147362350623,0.024202467217864485,-9.52474753231564,-0.32232580459642945,-32.64008129626903,-0.10145006372952611
B3004_V60/80,viga,C1,,0.253609545583097,-0.009183074262046538,0.6472172933283431,0.022194958529757076,-3.10843874382091,-0.04779832522872669,-0.253609545583097,0.009183074262046538,-0.6472172933283431,-0.022194958529757076,-3.509358080461398,-0.04609860910069918
B3004_V60/80,viga,C2,,0.253609545583097,-0.009183074262046538,0.6472172933283431,0.022194958529757076,-3.10843874382091,-0.04779832522872669,-0.253609545583097,0.009183074262046538,-0.6472172933283431,-0.022194958529757076,-3.509358080461398,-0.04609860910069918
B3004_V60/80,viga,C3,,0.253609545583097,-0.009183074262046538,0.6472172933283431,0.022194958529757076,-3.10843874382091,-0.04779832522872669,-0.253609545583097,0.009183074262046538,-0.6472172933283431,-0.022194958529757076,-3.509358080461398,-0.04609860910069918
B3005_V60/80,viga,C1,,0.00017316098054502457,0.006458932077421241,-103.78051937957098,-0.30770807155771357,-0.07374042288790861,0.005547607825107388,-0.00017316098054502457,-0.006458932077421241,103.78051937957098,0.30770807155771357,1167.6045834430615,0.06711537804588158
B3005_V60/80,viga,C2,,0.00017316098054502457,0.006458932077421241,-103.78051937957098,-0.30770807155771357,-0.07374042288790861,0.005547607825107388,-0.00017316098054502457,-0.006458932077421241,103.78051937957098,0.30770807155771357,1167.6045834430615,0.06711537804588158
B3005_V60/80,viga,C3,,0.00017316098054502457,0.006458932077421241,-103.78051937957098,-0.30770807155771357,-0.07374042288790861,0.005547607825107388,-0.00017316098054502457,-0.006458932077421241,103.78051937957098,0.30770807155771357,1167.6045834430615,0.06711537804588158
B3006_V60/80,viga,C1,,-31.415932202846687,0.04921630062543532,5.01021931477013,0.376310653641589,-47.56733029130191,0.2030203086335339,31.415932202846687,-0.04921630062543532,-5.01021931477013,-0.376310653641589,-2.534862856399389,0.28914269762081923
B3006_V60/80,viga,C2,,-31.415932202846687,0.04921630062543532,5.01021931477013,0.376310653641589,-47.56733029130191,0.2030203086335339,31.415932202846687,-0.04921630062543532,-5.01021931477013,-0.376310653641589,-2.534862856399389,0.28914269762081923
B3006_V60/80,viga,C3,,-31.415932202846687,0.04921630062543532,5.01021931477013,0.376310653641589,-47.56733029130191,0.2030203086335339,31.415932202846687,-0.04921630062543532,-5.01021931477013,-0.376310653641589,-2.534862856399389,0.28914269762081923
B3007_V60/80,viga,C1,,0.0,1.1873021958490064e-13,56.763787911846116,0.0,-580.4097313986265,1.2140463174425053e-12,0.0,-1.1873021958490064e-13,-56.763787911846116,0.0,-1.1368683772161603e-13,-2.982218689601196e-17
B3007_V60/80,viga,C2,,0.0,1.1873021958490064e-13,56.763787911846116,0.0,-580.4097313986265,1.2140463174425053e-12,0.0,-1.1873021958490064e-13,-56.763787911846116,0.0,-1.1368683772161603e-13,-2.982218689601196e-17
B3007_V60/80,viga,C3,,0.0,1.1873021958490064e-13,56.763787911846116,0.0,-580.4097313986265,1.2140463174425053e-12,0.0,-1.1873021958490064e-13,-56.763787911846116,0.0,-1.1368683772161603e-13,-2.982218689601196e-17
B3008_V60/80,viga,C1,,-1.0164959984393035e-12,0.0,-85.11377340371433,0.0,0.0,4.1114408226331517e-16,1.0164959984393035e-12,0.0,85.11377340371433,-757.5125832930576,0.0,9.04640324202754e-12
B3008_V60/80,viga,C2,,-1.0164959984393035e-12,0.0,-85.11377340371433,0.0,0.0,4.1114408226331517e-16,1.0164959984393035e-12,0.0,85.11377340371433,-757.5125832930576,0.0,9.04640324202754e-12
B3008_V60/80,viga,C3,,-1.0164959984393035e-12,0.0,-85.11377340371433,0.0,0.0,4.1114408226331517e-16,1.0164959984393035e-12,0.0,85.11377340371433,-757.5125832930576,0.0,9.04640324202754e-12
B3009_V60/80,viga,C1,,1.099025188632042e-12,0.0,48.26027038692577,349.8869603052117,0.0,-7.967427902777872e-12,-1.099025188632042e-12,0.0,-48.26027038692577,8.526512829121202e-14,0.0,-5.047148044324337e-16
B3009_V60/80,viga,C2,,1.099025188632042e-12,0.0,48.26027038692577,349.8869603052117,0.0,-7.967427902777872e-12,-1.099025188632042e-12,0.0,-48.26027038692577,8.526512829121202e-14,0.0,-5.047148044324337e-16
B3009_V60/80,viga,C3,,1.099025188632042e-12,0.0,48.26027038692577,349.8869603052117,0.0,-7.967427902777872e-12,-1.099025188632042e-12,0.0,-48.26027038692577,8.526512829121202e-14,0.0,-5.047148044324337e-16
B3010_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3010_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3010_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3011_V60/80,viga,C1,,-0.10272667091917013,0.025987849515494803,1.2498649781570397,5.544080166483004,-10.6341762430743,0.3961174280227669,0.10272667091917013,-0.025987849515494803,-1.2498649781570397,5.579718139114648,10.6341762430743,0.5181499431578473
B3011_V60/80,viga,C2,,-0.10272667091917013,0.025987849515494803,1.2498649781570397,5.544080166483004,-10.6341762430743,0.3961174280227669,0.10272667091917013,-0.025987849515494803,-1.2498649781570397,5.579718139114648,10.6341762430743,0.5181499431578473
B3011_V60/80,viga,C3,,-0.10272667091917013,0.025987849515494803,1.2498649781570397,5.544080166483004,-10.6341762430743,0.3961174280227669,0.10272667091917013,-0.025987849515494803,-1.2498649781570397,5.579718139114648,10.6341762430743,0.5181499431578473
B3012_V60/80,viga,C1,,0.1361912119183479,0.008216052373541841,1.9454679411088562,7.046887303374288,13.02572786217736,-0.48747098203367956,-0.1361912119183479,-0.008216052373541841,-1.9454679411088562,7.05775526966492,-13.02572786217736,-0.49991530437434284
B3012_V60/80,viga,C2,,0.1361912119183479,0.008216052373541841,1.9454679411088562,7.046887303374288,13.02572786217736,-0.48747098203367956,-0.1361912119183479,-0.008216052373541841,-1.9454679411088562,7.05775526966492,-13.02572786217736,-0.49991530437434284
B3012_V60/80,viga,C3,,0.1361912119183479,0.008216052373541841,1.9454679411088562,7.046887303374288,13.02572786217736,-0.48747098203367956,-0.1361912119183479,-0.008216052373541841,-1.9454679411088562,7.05775526966492,-13.02572786217736,-0.49991530437434284
B3013_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3013_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3013_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3014_V60/80,viga,C1,,-0.08531795061799768,-0.017845270452224563,0.6854868160651085,3.0634581272241297,-10.164461727615539,0.3816865940245993,0.08531795061799768,0.017845270452224563,-0.6854868160651085,3.037374535755337,10.164461727615539,0.37764316647558016
B3014_V60/80,viga,C2,,-0.08531795061799768,-0.017845270452224563,0.6854868160651085,3.0634581272241297,-10.164461727615539,0.3816865940245993,0.08531795061799768,0.017845270452224563,-0.6854868160651085,3.037374535755337,10.164461727615539,0.37764316647558016
B3014_V60/80,viga,C3,,-0.08531795061799768,-0.017845270452224563,0.6854868160651085,3.0634581272241297,-10.164461727615539,0.3816865940245993,0.08531795061799768,0.017845270452224563,-0.6854868160651085,3.037374535755337,10.164461727615539,0.37764316647558016
B3015_V60/80,viga,C1,,0.020995484889423648,-0.10374830953293511,0.42080811085117226,1.5964845664262806,5.684944920946365,-0.1796833220755818,-0.020995484889423648,0.10374830953293511,-0.42080811085117226,1.4543742372447184,-5.684944920946365,0.027466056627260343
B3015_V60/80,viga,C2,,0.020995484889423648,-0.10374830953293511,0.42080811085117226,1.5964845664262806,5.684944920946365,-0.1796833220755818,-0.020995484889423648,0.10374830953293511,-0.42080811085117226,1.4543742372447184,-5.684944920946365,0.027466056627260343
B3015_V60/80,viga,C3,,0.020995484889423648,-0.10374830953293511,0.42080811085117226,1.5964845664262806,5.684944920946365,-0.1796833220755818,-0.020995484889423648,0.10374830953293511,-0.42080811085117226,1.4543742372447184,-5.684944920946365,0.027466056627260343
B3016_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3016_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3016_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3017_V30/80,viga,C1,,0.0,0.0,15.25585297851562,0.0,-114.41889733886717,0.0,0.0,0.0,-15.25585297851562,0.0,1.4210854715202004e-14,0.0
B3017_V30/80,viga,C2,,0.0,0.0,15.25585297851562,0.0,-114.41889733886717,0.0,0.0,0.0,-15.25585297851562,0.0,1.4210854715202004e-14,0.0
B3017_V30/80,viga,C3,,0.0,0.0,15.25585297851562,0.0,-114.41889733886717,0.0,0.0,0.0,-15.25585297851562,0.0,1.4210854715202004e-14,0.0
B3018_V60/80,viga,C1,,0.6540991762954169,0.45571329722946885,1.5823338246891092,5.353422868302844,-5.444262409795635,2.2998285446957785,-0.6540991762954169,-0.45571329722946885,-1.5823338246891092,-5.353422868302844,-6.4232412753726855,1.1180211845252377
B3018_V60/80,viga,C2,,0.6540991762954169,0.45571329722946885,1.5823338246891092,5.353422868302844,-5.444262409795635,2.2998285446957785,-0.6540991762954169,-0.45571329722946885,-1.5823338246891092,-5.353422868302844,-6.4232412753726855,1.1180211845252377
B3018_V60/80,viga,C3,,0.6540991762954169,0.45571329722946885,1.5823338246891092,5.353422868302844,-5.444262409795635,2.2998285446957785,-0.6540991762954169,-0.45571329722946885,-1.5823338246891092,-5.353422868302844,-6.4232412753726855,1.1180211845252377
B3019_V60/80,viga,C1,,-20.00967826172921,0.0071601778512373135,-7.389237990331459,0.3402073775291734,22.604652117560878,0.07234241139081461,20.00967826172921,-0.0071601778512373135,7.389237990331459,-0.3402073775291734,51.28772778575372,-0.0007406328784414773
B3019_V60/80,viga,C2,,-20.00967826172921,0.0071601778512373135,-7.389237990331459,0.3402073775291734,22.604652117560878,0.07234241139081461,20.00967826172921,-0.0071601778512373135,7.389237990331459,-0.3402073775291734,51.28772778575372,-0.0007406328784414773
B3019_V60/80,viga,C3,,-20.00967826172921,0.0071601778512373135,-7.389237990331459,0.3402073775291734,22.604652117560878,0.07234241139081461,20.00967826172921,-0.0071601778512373135,7.389237990331459,-0.3402073775291734,51.28772778575372,-0.0007406328784414773
B3020_V60/80,viga,C1,,0.0,3.3516054837684664e-14,108.36930749686819,0.0,-1108.0761691554771,3.427091162620497e-13,0.0,-3.3516054837684664e-14,-108.36930749686819,0.0,-2.2737367544323206e-13,-7.455546723977747e-18
B3020_V60/80,viga,C2,,0.0,3.3516054837684664e-14,108.36930749686819,0.0,-1108.0761691554771,3.427091162620497e-13,0.0,-3.3516054837684664e-14,-108.36930749686819,0.0,-2.2737367544323206e-13,-7.455546723977747e-18
B3020_V60/80,viga,C3,,0.0,3.3516054837684664e-14,108.36930749686819,0.0,-1108.0761691554771,3.427091162620497e-13,0.0,-3.3516054837684664e-14,-108.36930749686819,0.0,-2.2737367544323206e-13,-7.455546723977747e-18
B3021_V30/80,viga,C1,,0.0,0.0,20.747960050781256,0.0,-155.60970038085938,0.0,0.0,0.0,-20.747960050781256,0.0,-1.4210854715202004e-14,0.0
B3021_V30/80,viga,C2,,0.0,0.0,20.747960050781256,0.0,-155.60970038085938,0.0,0.0,0.0,-20.747960050781256,0.0,-1.4210854715202004e-14,0.0
B3021_V30/80,viga,C3,,0.0,0.0,20.747960050781256,0.0,-155.60970038085938,0.0,0.0,0.0,-20.747960050781256,0.0,-1.4210854715202004e-14,0.0
B3022_V40/80,viga,C1,,-0.00903601215495975,0.15938400439023814,0.31485918272757696,2.636618754897162,-0.8554539691602404,0.17619580834334453,0.00903601215495975,-0.15938400439023814,-0.31485918272757696,2.448357046153206,0.8554539691602404,-0.030264212040744587
B3022_V40/80,viga,C2,,-0.00903601215495975,0.15938400439023814,0.31485918272757696,2.636618754897162,-0.8554539691602404,0.17619580834334453,0.00903601215495975,-0.15938400439023814,-0.31485918272757696,2.448357046153206,0.8554539691602404,-0.030264212040744587
B3022_V40/80,viga,C3,,-0.00903601215495975,0.15938400439023814,0.31485918272757696,2.636618754897162,-0.8554539691602404,0.17619580834334453,0.00903601215495975,-0.15938400439023814,-0.31485918272757696,2.448357046153206,0.8554539691602404,-0.030264212040744587
B3023_V60/80,viga,C1,,0.009036012155010098,-0.1593840043899101,-104.13306774056475,-2.6366187548964843,0.8554539691604077,-0.17619580834317516,-0.009036012155010098,0.1593840043899101,104.13306774056475,2.6366187548964843,1170.641558112193,-1.6168742410433135
B3023_V60/80,viga,C2,,0.009036012155010098,-0.1593840043899101,-104.13306774056475,-2.6366187548964843,0.8554539691604077,-0.17619580834317516,-0.009036012155010098,0.1593840043899101,104.13306774056475,2.6366187548964843,1170.641558112193,-1.6168742410433135
B3023_V60/80,viga,C3,,0.009036012155010098,-0.1593840043899101,-104.13306774056475,-2.6366187548964843,0.8554539691604077,-0.17619580834317516,-0.009036012155010098,0.1593840043899101,104.13306774056475,2.6366187548964843,1170.641558112193,-1.6168742410433135
B3024_V60/80,viga,C1,,52.0902254876636,-1.763769384524884,36.49113144937636,3.8081854289618082,-235.9989846218618,-9.370861356638832,-52.0902254876636,1.763769384524884,-36.49113144937636,-3.8081854289618082,-128.9123298719018,-8.26683248861001
B3024_V60/80,viga,C2,,52.0902254876636,-1.763769384524884,36.49113144937636,3.8081854289618082,-235.9989846218618,-9.370861356638832,-52.0902254876636,1.763769384524884,-36.49113144937636,-3.8081854289618082,-128.9123298719018,-8.26683248861001
B3024_V60/80,viga,C3,,52.0902254876636,-1.763769384524884,36.49113144937636,3.8081854289618082,-235.9989846218618,-9.370861356638832,-52.0902254876636,1.763769384524884,-36.49113144937636,-3.8081854289618082,-128.9123298719018,-8.26683248861001
B3025_V60/80,viga,C1,,13.868477707424962,-0.021778223528362,8.895149346773575,-2.160496131940312,-38.2639850378146,-0.04146345666313031,-13.868477707424962,0.021778223528362,-8.895149346773575,2.160496131940312,-52.68891703294521,-0.18121887891437113
B3025_V60/80,viga,C2,,13.868477707424962,-0.021778223528362,8.895149346773575,-2.160496131940312,-38.2639850378146,-0.04146345666313031,-13.868477707424962,0.021778223528362,-8.895149346773575,2.160496131940312,-52.68891703294521,-0.18121887891437113
B3025_V60/80,viga,C3,,13.868477707424962,-0.021778223528362,8.895149346773575,-2.160496131940312,-38.2639850378146,-0.04146345666313031,-13.868477707424962,0.021778223528362,-8.895149346773575,2.160496131940312,-52.68891703294521,-0.18121887891437113
B3026_V60/80,viga,C1,,-0.009036012154952274,0.1593840043902355,-103.50334937510858,-2.4483570461532005,-0.8554539691604077,0.03026421204074503,0.009036012154952274,-0.1593840043902355,103.50334937510858,2.4483570461532005,1165.268134439132,1.7628058373494042
B3026_V60/80,viga,C2,,-0.009036012154952274,0.1593840043902355,-103.50334937510858,-2.4483570461532005,-0.8554539691604077,0.03026421204074503,0.009036012154952274,-0.1593840043902355,103.50334937510858,2.4483570461532005,1165.268134439132,1.7628058373494042
B3026_V60/80,viga,C3,,-0.009036012154952274,0.1593840043902355,-103.50334937510858,-2.4483570461532005,-0.8554539691604077,0.03026421204074503,0.009036012154952274,-0.1593840043902355,103.50334937510858,2.4483570461532005,1165.268134439132,1.7628058373494042
B3027_V60/80,viga,C1,,60.47684202954752,0.159652171386608,21.353022664469577,2.747258949581876,-183.3996033341328,-0.5684815146389919,-60.47684202954752,-0.159652171386608,-21.353022664469577,-2.747258949581876,-30.130623310562953,2.1650032285050718
B3027_V60/80,viga,C2,,60.47684202954752,0.159652171386608,21.353022664469577,2.747258949581876,-183.3996033341328,-0.5684815146389919,-60.47684202954752,-0.159652171386608,-21.353022664469577,-2.747258949581876,-30.130623310562953,2.1650032285050718
B3027_V60/80,viga,C3,,60.47684202954752,0.159652171386608,21.353022664469577,2.747258949581876,-183.3996033341328,-0.5684815146389919,-60.47684202954752,-0.159652171386608,-21.353022664469577,-2.747258949581876,-30.130623310562953,2.1650032285050718
B3028_V60/80,viga,C1,,0.0,-4.1998972254506294e-14,56.76378791184711,2.7613136014810125e-16,-580.409731398637,-4.270537163506473e-13,0.0,4.1998972254506294e-14,-56.76378791184711,-2.7613136014810125e-16,1.7053025658242404e-13,-2.3857749516795937e-15
B3028_V60/80,viga,C2,,0.0,-4.1998972254506294e-14,56.76378791184711,2.7613136014810125e-16,-580.409731398637,-4.270537163506473e-13,0.0,4.1998972254506294e-14,-56.76378791184711,-2.7613136014810125e-16,1.7053025658242404e-13,-2.3857749516795937e-15
B3028_V60/80,viga,C3,,0.0,-4.1998972254506294e-14,56.76378791184711,2.7613136014810125e-16,-580.409731398637,-4.270537163506473e-13,0.0,4.1998972254506294e-14,-56.76378791184711,-2.7613136014810125e-16,1.7053025658242404e-13,-2.3857749516795937e-15
B3029_V60/80,viga,C1,,-1.243964926648499e-11,0.0,-85.11377340371965,0.0,0.0,0.0,1.243964926648499e-11,0.0,85.11377340371965,-757.5125832931049,0.0,1.1071287847171641e-10
B3029_V60/80,viga,C2,,-1.243964926648499e-11,0.0,-85.11377340371965,0.0,0.0,0.0,1.243964926648499e-11,0.0,85.11377340371965,-757.5125832931049,0.0,1.1071287847171641e-10
B3029_V60/80,viga,C3,,-1.243964926648499e-11,0.0,-85.11377340371965,0.0,0.0,0.0,1.243964926648499e-11,0.0,85.11377340371965,-757.5125832931049,0.0,1.1071287847171641e-10
B3030_V60/80,viga,C1,,1.778823818326847e-11,0.0,48.26027038692719,349.88696030522215,0.0,-1.2894857595495457e-10,-1.778823818326847e-11,0.0,-48.26027038692719,2.842170943040401e-14,0.0,-1.6150873741850803e-14
B3030_V60/80,viga,C2,,1.778823818326847e-11,0.0,48.26027038692719,349.88696030522215,0.0,-1.2894857595495457e-10,-1.778823818326847e-11,0.0,-48.26027038692719,2.842170943040401e-14,0.0,-1.6150873741850803e-14
B3030_V60/80,viga,C3,,1.778823818326847e-11,0.0,48.26027038692719,349.88696030522215,0.0,-1.2894857595495457e-10,-1.778823818326847e-11,0.0,-48.26027038692719,2.842170943040401e-14,0.0,-1.6150873741850803e-14
B3031_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3031_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3031_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3032_V60/80,viga,C1,,-1.4759876638870586,-0.02894710123485089,11.598441145872616,52.271545976384914,-37.39900817010614,4.498420610970158,1.4759876638870586,0.02894710123485089,-11.598441145872616,50.95458022188137,37.39900817010614,8.637869597624663
B3032_V60/80,viga,C2,,-1.4759876638870586,-0.02894710123485089,11.598441145872616,52.271545976384914,-37.39900817010614,4.498420610970158,1.4759876638870586,0.02894710123485089,-11.598441145872616,50.95458022188137,37.39900817010614,8.637869597624663
B3032_V60/80,viga,C3,,-1.4759876638870586,-0.02894710123485089,11.598441145872616,52.271545976384914,-37.39900817010614,4.498420610970158,1.4759876638870586,0.02894710123485089,-11.598441145872616,50.95458022188137,37.39900817010614,8.637869597624663
B3033_V60/80,viga,C1,,-0.9954685157715515,3.878735708779182,18.191603189717355,65.89945599951221,44.18751591980527,4.463451425857142,0.9954685157715515,-3.878735708779182,-18.191603189717355,65.98966712593861,-44.18751591980527,2.753695313486607
B3033_V60/80,viga,C2,,-0.9954685157715515,3.878735708779182,18.191603189717355,65.89945599951221,44.18751591980527,4.463451425857142,0.9954685157715515,-3.878735708779182,-18.191603189717355,65.98966712593861,-44.18751591980527,2.753695313486607
B3033_V60/80,viga,C3,,-0.9954685157715515,3.878735708779182,18.191603189717355,65.89945599951221,44.18751591980527,4.463451425857142,0.9954685157715515,-3.878735708779182,-18.191603189717355,65.98966712593861,-44.18751591980527,2.753695313486607
B3034_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3034_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3034_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3035_V60/80,viga,C1,,-0.900408993711611,-3.1838181307194224,7.677070696311831,34.5143149822983,-33.840597529565414,4.075748629549162,0.900408993711611,3.1838181307194224,-7.677070696311831,33.81161421487699,33.840597529565414,3.937891414484176
B3035_V60/80,viga,C2,,-0.900408993711611,-3.1838181307194224,7.677070696311831,34.5143149822983,-33.840597529565414,4.075748629549162,0.900408993711611,3.1838181307194224,-7.677070696311831,33.81161421487699,33.840597529565414,3.937891414484176
B3035_V60/80,viga,C3,,-0.900408993711611,-3.1838181307194224,7.677070696311831,34.5143149822983,-33.840597529565414,4.075748629549162,0.900408993711611,3.1838181307194224,-7.677070696311831,33.81161421487699,33.840597529565414,3.937891414484176
B3036_V60/80,viga,C1,,-0.878400933446206,-4.561436642536721,0.9278427194205914,1.447655118029919,19.083661466815222,0.289937719482531,0.878400933446206,4.561436642536721,-0.9278427194205914,5.279204597769368,-19.083661466815222,6.078469048002463
B3036_V60/80,viga,C2,,-0.878400933446206,-4.561436642536721,0.9278427194205914,1.447655118029919,19.083661466815222,0.289937719482531,0.878400933446206,4.561436642536721,-0.9278427194205914,5.279204597769368,-19.083661466815222,6.078469048002463
B3036_V60/80,viga,C3,,-0.878400933446206,-4.561436642536721,0.9278427194205914,1.447655118029919,19.083661466815222,0.289937719482531,0.878400933446206,4.561436642536721,-0.9278427194205914,5.279204597769368,-19.083661466815222,6.078469048002463
B3037_V60/80,viga,C1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3037_V60/80,viga,C2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3037_V60/80,viga,C3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
